JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451469.3,7.6,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451469.33,8.1,,,Vis.,SAC,AM,,,,,,,V,,,,AC HER,,STD,,,,
2451469.34,7.5,,,Vis.,RMQ,,,,,CT 17.84,,,V,,,,AC HER,,STD,,,,
2451469.4055,7.3,,,Vis.,HBL,,70,74,,,,,V,,,,AC HER,,STD,,,,
2451469.5,7.3,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451469.6023,7.429,0.005,,V,GBI,,,,,"""PEPHQ, Check:  8.849,                      MOON """,1,,V,,,,AC HER,,STD,,,,
2451470.2,7.6,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451470.24,7.4,,,Vis.,RMQ,,,,,CT 18.74,,,V,,,,AC HER,,STD,,,,
2451470.2465,7.6,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451470.3,7.5,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451470.3,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451470.3,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451470.3,7.4,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451470.3,7.3,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451470.33,8.1,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451470.5,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451471.2,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451471.2,7.5,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451471.27,7.5,,,Vis.,RMQ,,,,,CT 19.77,,,V,,,,AC HER,,STD,,,,
2451471.3,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451471.5,7.6,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451471.5826,7.495,0.007,,V,GBI,,,,,"""PEPHQ, Check:  8.842,                      MOON """,1,,V,,,,AC HER,,STD,,,,
2451472.2,7.5,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451472.3,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451472.3,7.8,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451472.6361,7.467,0.005,,V,GBI,,,,,"""PEPHQ, Check:  8.907,                      MOON """,1,,V,,,,AC HER,,STD,,,,
2451473.5,7.3,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451473.5,7.3,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451473.5933,7.415,0.008,,V,GBI,,,,,"""PEPHQ, Check:  8.843,                      MOON """,1,,V,,,,AC HER,,STD,,,,
2451474.3,7.4,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451474.5861,7.358,0.004,,V,GBI,,,,,"""PEPHQ, Check:  8.888,                           """,1,,V,,,,AC HER,,STD,,,,
2451475.4,7.4,,,Vis.,PLA,A,,,,,,,V,,,,AC HER,,STD,,,,
2451475.5,7.3,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451475.6,7.2,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451476.2292,7.3,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451476.5,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451477.3,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451477.3,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451477.38,8.1,,,Vis.,SAC,AM,,,,,,,V,,,,AC HER,,STD,,,,
2451477.5,7.4,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451477.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451477.5917,7.335,0.006,,V,GBI,,,,,"""PEPHQ, Check:  8.890,                           """,1,,V,,,,AC HER,,STD,,,,
2451478.28,7.4,,,Vis.,RMQ,,,,,CT 26.78,,,V,,,,AC HER,,STD,,,,
2451478.33,8.0,,,Vis.,SAC,AM,,,,,,,V,,,,AC HER,,STD,,,,
2451479.3,7.2,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451479.3007,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451479.33,8.0,,,Vis.,SAC,AM,,,,,,,V,,,,AC HER,,STD,,,,
2451479.5,7.4,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451479.5,7.5,,,Vis.,MZS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451479.5,7.8,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451479.5,7.2,,,Vis.,SGX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451480.2542,7.6,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451480.3,7.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451480.5,7.5,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451480.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451480.5,7.4,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451480.5,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451480.5748,7.367,0.009,,V,GBI,,,,,"""PEPHQ, Check:  8.928,                           """,1,,V,,,,AC HER,,STD,,,,
2451481.2,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451481.28,7.5,,,Vis.,RMQ,,,,,CT 29.78,,,V,,,,AC HER,,STD,,,,
2451481.3,7.9,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451481.3,7.3,,,Vis.,REP,K,,,,,,,V,,,,AC HER,,STD,,,,
2451481.5,7.9,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451481.6123,7.428,0.009,,V,GBI,,,,,"""PEPHQ, Check:  8.972,                           """,1,,V,,,,AC HER,,STD,,,,
2451482.2,7.7,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451482.2,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451482.2,7.3,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451482.2,7.6,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451482.2333,7.8,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451482.5785,7.467,0.013,,V,GBI,,,,,"""PEPHQ, Check:  8.890,                           """,1,,V,,,,AC HER,,STD,,,,
2451483.2,7.4,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451483.2271,7.5,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451483.3,7.8,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451483.3,7.6,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451483.3,7.6,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451483.33,7.7,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451483.3444,7.6,,,Vis.,HBL,,70,74,,,,,V,,,,AC HER,,STD,,,,
2451483.38,8.0,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451483.5,8.1,,,Vis.,MXS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451483.6065,7.488,0.008,,V,GBI,,,,,"""PEPHQ, Check:  8.846,                           """,1,,V,,,,AC HER,,STD,,,,
2451483.6146,7.2,,,Vis.,HK,,,,,,,,V,,,,AC HER,,STD,,,,
2451484.2403,7.8,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451484.29,7.6,,,Vis.,RMQ,,,,,OV 01.79,,,V,,,,AC HER,,STD,,,,
2451484.3,7.6,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451484.5,7.4,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451484.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451484.5,7.7,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451484.5,7.8,,,Vis.,SHV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451485.2,8.1,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451485.3,7.6,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451485.5,7.6,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451485.6009,7.562,0.006,,V,GBI,,,,,"""PEPHQ, Check:  8.859,                           """,1,,V,,,,AC HER,,STD,,,,
2451486.2,7.9,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451486.2,7.7,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451486.2,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451486.25,7.3,,,Vis.,SDY,G,,,,,,,V,,,,AC HER,,STD,,,,
2451487.2,7.8,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451487.2,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451487.5,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451487.6088,7.683,0.005,,V,GBI,,,,,"""PEPHQ, Check:  8.900,                           """,1,,V,,,,AC HER,,STD,,,,
2451487.9,8.2,,,Vis.,MCE,,,,,,,,V,,,,AC HER,,STD,,,,
2451488.5,7.8,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451488.5,8.1,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451489.2,8.1,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451489.2167,8.1,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451489.243,8.4,,,Vis.,LTO,,,,,,,,V,,,,AC HER,,STD,,,,
2451489.3,8.1,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451489.5,8.5,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451489.5,7.9,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451489.5731,7.898,0.011,,V,GBI,,,,,"""PEPHQ, Check:  8.824,                           """,1,,V,,,,AC HER,,STD,,,,
2451490.2,8.1,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451490.2174,8.1,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451491.2,8.3,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451493.3,8.5,,,Vis.,VED,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451493.5,8.5,,,Vis.,SQR,,,,,,,,V,,,,AC HER,,STD,,,,
2451494.2,8.6,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451494.2,8.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451494.3,8.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451494.3,8.2,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451494.31,8.5,,,Vis.,RMQ,,,,,OV 11.81,,,V,,,,AC HER,,STD,,,,
2451494.5,8.5,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451494.5,7.8,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451495.2,8.4,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451495.2403,8.6,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451495.3,8.3,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451495.3,8.6,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451495.5,8.8,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451496.2,8.4,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451496.2,8.4,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451496.2,8.4,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451496.2201,8.7,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451496.222,8.4,,,Vis.,LTO,,,,,,,,V,,,,AC HER,,STD,,,,
2451496.5,8.8,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451497.2,8.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451497.27,8.6,,,Vis.,RMQ,,,,,OV 14.77,,,V,,,,AC HER,,STD,,,,
2451497.3,8.7,,,Vis.,GHA,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451497.5,8.8,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451498.2,8.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451498.2,8.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451498.2083,8.7,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451498.29,9.0,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451498.3,8.3,,,Vis.,VED,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451498.5,8.9,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451499.2,8.4,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451500.6,8.0,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451502.2,7.9,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451502.2278,8.5,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451503.5,8.0,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451503.5,7.9,,,Vis.,SHV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451506.3,7.3,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451509.2,7.4,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451509.2,7.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451509.2354,7.4,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451509.25,7.9,,,Vis.,SAC,A,,,,,,,V,,,,AC HER,,STD,,,,
2451509.3,7.1,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451510.2569,7.3,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451510.5,7.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451510.5,7.3,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451511.6,7.0,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451513.5,7.4,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451514.2,7.6,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451514.2,7.2,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451514.5,7.1,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451515.2,7.6,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451516.2,7.2,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451516.5,7.2,,,Vis.,KIL,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451516.5,7.3,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451517.19,7.3,,,Vis.,RMQ,,,,,EC 04.69,,,V,,,,AC HER,,STD,,,,
2451517.2,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451517.2,7.2,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451518.1958,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451518.2,7.5,,,Vis.,HBA,K,,,,,,,V,,,,AC HER,,STD,,,,
2451519.1910,7.3,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451519.5,7.3,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451519.5,7.6,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451519.5,7.2,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451519.5,7.3,,,Vis.,SHV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451520.2042,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451520.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451520.5,7.5,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451521.1972,7.4,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451521.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451522.2,7.4,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451522.5,7.2,,,Vis.,BRJ,,,,,,,,V,,,,AC HER,,STD,,,,
2451523.2,7.7,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451523.2,7.2,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451523.5,7.4,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451524.5,7.6,,,Vis.,OV,,,,,,,,V,,,,AC HER,,STD,,,,
2451525.2,7.5,,,Vis.,VFK,,74,83,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451526.2,7.3,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451526.3,7.3,,,Vis.,VFK,,70,74,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451526.6,7.1,,,Vis.,CKB,L,,,,,,,V,,,,AC HER,,STD,,,,
2451527.2,7.5,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451529.2,7.5,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451529.2,7.5,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451530.1875,7.8,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451531.25,8.2,,,Vis.,SAC,HM,,,,,,,V,,,,AC HER,,STD,,,,
2451531.4,7.5,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451532.2,7.5,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451532.3,7.6,,,Vis.,NJO,K,,,,,,,V,,,,AC HER,,STD,,,,
2451533.2,7.7,,,Vis.,HBA,HK,,,,,,,V,,,,AC HER,,STD,,,,
2451534.1979,7.3,,,Vis.,FSE,,,,,,,,V,,,,AC HER,,STD,,,,
2451534.5,7.5,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451537.7,7.6,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451538.2,7.5,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451543.2,7.4,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451549.7,7.7,,,Vis.,VFK,,74,83,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451550.7,7.6,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451551.7,7.6,,,Vis.,VFK,,74,83,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451554.7,7.4,,,Vis.,VFK,,70,74,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451555.7,7.6,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451555.7,7.7,,,Vis.,VFK,,74,83,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451556.7,7.4,,,Vis.,VFK,,70,74,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451557.7,7.7,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451560.0,7.3,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451561.5,8.1,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451562.69,8.2,,,Vis.,RMQ,,,,,,,,V,,,,AC HER,,STD,,,,
2451562.7,8.0,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451562.7,7.6,,,Vis.,VFK,,74,83,S,,,,V,,,,AC HER,AFOEV,STD,,,,
2451564.6,8.1,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451565.5,8.3,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451565.7,7.9,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451567.7347,8.0,,,Vis.,HBL,,74,82,,,,,V,,,,AC HER,,STD,,,,
2451568.7,8.1,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451568.7389,8.1,,,Vis.,HBL,,74,82,,,,,V,,,,AC HER,,STD,,,,
2451568.8,8.0,,,Vis.,VED,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451569.5,8.6,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451569.7382,8.2,,,Vis.,HBL,,74,82,,,,,V,,,,AC HER,,STD,,,,
2451570.7382,8.2,,,Vis.,HBL,,74,82,,,,,V,,,,AC HER,,STD,,,,
2451571.5,8.5,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451571.5,8.8,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451571.7396,8.2,,,Vis.,HBL,,74,82,,,,,V,,,,AC HER,,STD,,,,
2451572.5,8.4,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451574.6,8.0,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451575.5,7.9,,,Vis.,RRZ,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451575.5,8.2,,,Vis.,SBX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451576.6,8.0,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451578.0,7.1,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451578.5,7.4,,,Vis.,BIV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451578.5,7.8,,,Vis.,FRF,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451578.5,7.8,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451578.6,7.3,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451578.7,7.7,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451580.5,7.6,,,Vis.,RRZ,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451580.9,7.2,,,Vis.,SHS,,,,,,,,V,,,,AC HER,,STD,,,,
2451583.5,7.2,,,Vis.,SBX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451585.5,7.3,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451585.6,7.2,,,Vis.,CRX,HT,,,,,,,V,,,,AC HER,,STD,,,,
2451585.6333,7.4,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451585.7375,7.3,,,Vis.,HBL,,70,74,,,,,V,,,,AC HER,,STD,,,,
2451586.7,7.3,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451588.7,7.3,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451589.5,7.3,,,Vis.,CTI,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451589.5,7.2,,,Vis.,SHV,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451589.6,7.2,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451589.6438,7.3,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451592.5,7.2,,,Vis.,VFK,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451594.5,7.0,,,Vis.,SBX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451600.5,7.6,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451601.5,7.4,,,Vis.,SBX,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451601.7,7.9,,,Vis.,KIS,K,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451602.0,7.3,,,Vis.,CKB,,,,,,,,V,,,,AC HER,,STD,,,,
2451602.5,7.7,,,Vis.,CTI,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451602.7,7.9,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451603.5,8.0,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451603.5917,7.9,,,Vis.,SSW,A,,,,,,,V,,,,AC HER,,STD,,,,
2451605.5,8.1,,,Vis.,KOS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451605.5,8.2,,,Vis.,RRZ,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451605.6,8.4,,,Vis.,SBX,A,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451606.6,8.0,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451608.5,8.0,,,Vis.,FKJ,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451608.9,8.0,,,Vis.,CKB,U,,,,,,,V,,,,AC HER,,STD,,,,
2451609.5,8.0,,,Vis.,CRX,T,,,,,,,V,,,,AC HER,,STD,,,,
2451609.5,8.5,,,Vis.,PPS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
2451609.6,8.0,,,Vis.,VED,,,,,,,,V,,,,AC HER,AFOEV,STD,,,,
2451610.5,8.2,,,Vis.,HCS,,,,,,,,V,,,,AC HER,MCSE,STD,,,,
